Activity Type,Date,Environment,Country,City,Title,Distance (km),Calories,Time,Avg HR,Max HR
Walking,8/19/2022 10:13,Outdoor,USA,"Mckinney, TX",McKinney Walking,0.53,54,08:21.2,114,125
Running,8/23/2022 10:48,Outdoor,USA,"Mckinney, TX",McKinney ,3.74,362,0:33:50,134,174
Walking,8/23/2022 11:24,Outdoor,USA,"Mckinney, TX",McKinney Walking,1.65,150,0:19:09,115,155
Running,8/25/2022 7:31,Outdoor,USA,"Mckinney, TX",McKinney - Drill Workout,2.74,252,0:25:02,137,170
Running,8/26/2022 7:52,Outdoor,USA,"Mckinney, TX",McKinney - Drill Workout,3.11,265,0:26:56,144,166
Running,8/28/2022 13:20,Outdoor,USA,"Mckinney, TX",McKinney - Run,3.67,341,0:35:05,135,174
Walking,8/28/2022 13:59,Outdoor,USA,"Mckinney, TX",McKinney Walking,2.27,260,0:35:32,128,143
Walking,8/30/2022 14:37,Outdoor,USA,"Mckinney, TX",McKinney Walking,3.11,268,0:38:16,110,123
Walking,9/1/2022 9:43,Outdoor,USA,"Mckinney, TX",McKinney Walking,2.57,225,0:34:28,105,113
Running,9/2/2022 14:49,Outdoor,USA,"Mckinney, TX",McKinney - Drill Workout,3.56,315,0:29:28,134,175
Walking,9/2/2022 15:19,Outdoor,USA,"Mckinney, TX",McKinney Walking,1.85,158,0:19:57,124,136
Running,9/5/2022 7:43,Outdoor,USA,"Mckinney, TX",McKinney ,4.81,446,0:44:38,128,162
Walking,9/5/2022 8:32,Outdoor,USA,"Mckinney, TX",McKinney Walking,0.43,55,08:15.5,112,125
Running,9/8/2022 8:27,Outdoor,USA,"Mckinney, TX",McKinney - Drill Workout,3.47,313,0:30:33,140,180
Running,9/9/2022 14:38,Outdoor,USA,"Mckinney, TX",McKinney - Drill Workout,5.16,473,0:45:34,140,171
Stand Up Paddleboarding,9/17/2022 14:55,Outdoor,USA,"Prosper, TX",Denton County SUP,1.2,154,0:34:30,97,118
Cycling,9/23/2022 15:42,Outdoor,USA,"Mckinney, TX",McKinney Cycling,22.11,746,0:48:31,163,179
Walking,9/23/2022 20:07,Outdoor,USA,"Plano, TX",Plano Walking,0.6,94,0:12:04,129,156
Walking,10/8/2022 16:03,Outdoor,USA,"Dallas, TX",Van Zandt County Walking,0.47,74,0:13:07,110,124
Walking,10/30/2022 15:11,Outdoor,USA,"Dallas, TX",Dallas Walking,0.69,81,0:16:26,99,113
Walking,10/31/2022 18:08,Outdoor,USA,"Mckinney, TX",McKinney Walking,0.75,105,0:22:42,96,113
Walking,11/8/2022 6:36,Outdoor,USA,"Mckinney, TX",Walking,0.38,66,0:12:53,99,130
Walking,11/8/2022 16:19,Outdoor,USA,"Redmond, WA",Redmond Walking,1.62,186,0:29:17,111,125
Running,11/8/2022 18:59,Outdoor,USA,Washington,Bellevue Running,0.14,20,02:49.5,116,122
Walking,11/24/2022 16:37,Outdoor,USA,"Mckinney, TX",Bay Lake Walking,0.42,56,0:11:16,100,109
Cycling,12/8/2022 11:21,Outdoor,USA,"Mckinney, TX",McKinney Cycling,38.28,"1,407",1:38:05,167,186
Yoga,12/31/2022 14:23,Indoor,USA,"Prosper, TX",Yoga,0,135,0:46:15,92,128
Yoga,1/1/2023 10:37,Indoor,USA,"Prosper, TX",Yoga,0,111,0:54:41,78,111
Walking,1/2/2023 15:34,Outdoor,USA,"Prosper, TX",Denton County Walking,0.66,68,0:12:22,90,106
Walking,1/12/2023 11:04,Outdoor,USA,"Prosper, TX",Denton County Walking,2.23,204,0:26:53,115,132
Cycling,1/30/2023 13:01,Indoor,Virtual,Watopia,Zwift - Group Ride The HERD Kickstart,4.32,114,0:12:04,137,179
Cycling,1/31/2023 21:47,Indoor,Virtual,Watopia,Zwift - Fit & Fun in Watopia,5.56,98,0:22:05,137,179
Cycling,1/31/2023 22:11,Indoor,Virtual,Watopia,Zwift - Miracle in London,2.22,34,0:12:50,137,179
Cycling,2/3/2023 12:21,Indoor,Virtual,Watopia,Zwift - Twilight Harbor in Makuri Islands,5.99,101,0:15:41,137,179
Cycling,2/3/2023 12:22,Outdoor,USA,"Prosper, TX",Denton County - Fitness Test ,0,101,0:14:57,126,165
Walking,2/5/2023 16:02,Outdoor,USA,"Grapevine, TX",Grapevine Walking,0.59,80,0:12:33,103,115
Cycling,2/9/2023 14:32,Indoor,Virtual,Watopia,Zwift - Climber s Gambit in Watopia,11.93,270,0:39:55,137,183
Cycling,2/9/2023 14:35,Outdoor,USA,"Prosper, TX",Denton County Cycling,13.81,278,0:37:12,160,184
Running,2/10/2023 7:51,Outdoor,USA,"Prosper, TX",Denton County - Benchmark Run,1.12,112,0:09:00,150,175
Running,2/11/2023 8:55,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.14,217,0:22:05,130,159
Running,2/14/2023 14:07,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.02,183,0:22:23,103,140
Walking,2/14/2023 14:30,Outdoor,USA,"Prosper, TX",Denton County Walking,0.52,47,06:39.7,104,112
Cycling,2/15/2023 8:07,Indoor,Virtual,Watopia,Zwift - Roule Ma Poule in France,7.87,212,0:25:43,157,181
Cycling,2/16/2023 13:05,Indoor,Virtual,Watopia,Zwift - Greatest London Flat in London,24.17,466,0:57:15,151,174
Running,2/18/2023 10:07,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.39,228,0:22:03,127,154
Cycling,2/20/2023 9:11,Indoor,Virtual,Watopia,Zwift - Eastern Eight in Watopia,14.67,314,0:39:43,140,169
Cycling,2/21/2023 10:33,Indoor,Virtual,Watopia,Zwift - Downtown Titans in Watopia,6.21,156,0:29:51,125,167
Cycling,2/21/2023 11:04,Indoor,Virtual,Watopia,Zwift - Sand And Sequoias in Watopia,7.87,130,0:16:07,158,168
Running,2/21/2023 13:49,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,1.96,184,0:22:07,122,152
Walking,2/21/2023 14:11,Outdoor,USA,"Prosper, TX",Denton County Walking,1.37,126,0:16:09,118,128
Running,2/23/2023 11:35,Outdoor,USA,"Prosper, TX",Denton County - Run,2.8,268,0:23:03,133,168
Running,2/25/2023 15:58,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.97,278,0:24:52,137,169
Running,2/28/2023 12:04,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.09,287,0:26:07,136,165
Walking,2/28/2023 13:01,Outdoor,USA,"Prosper, TX",Denton County Walking,3.13,282,0:36:32,121,138
Cycling,3/1/2023 13:42,Indoor,Virtual,Watopia,Zwift - Eastern Eight in Watopia,14.37,284,0:36:05,151,169
Running,3/4/2023 8:11,Outdoor,USA,"Prosper, TX",Denton County ,3.79,364,0:33:59,134,172
Running,3/7/2023 13:14,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.72,249,0:25:02,127,162
Cycling,3/8/2023 14:15,Indoor,Virtual,Watopia,Zwift - Eastern Eight in Watopia,14.41,295,0:35:30,156,176
Running,3/9/2023 11:53,Outdoor,USA,"Prosper, TX",Denton County - Run,3.83,374,0:33:42,130,177
Cycling,3/11/2023 9:21,Indoor,Virtual,Watopia,Zwift - Group Ride: Tour of Watopia 2023,20.04,393,0:43:06,162,179
Cycling,3/11/2023 10:20,Indoor,Virtual,Watopia,Zwift - Tick Tock in Watopia,17.08,291,0:40:05,155,168
Running,3/12/2023 15:09,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.22,305,0:29:13,128,155
Running,3/16/2023 10:05,Outdoor,USA,"Prosper, TX",Denton County ,4.93,491,0:43:08,138,178
Cycling,3/17/2023 9:23,Indoor,Virtual,Watopia,Zwift - Group Ride: Tour of Watopia 2023 ,20.87,485,1:03:56,139,161
Cycling,3/18/2023 9:38,Indoor,Virtual,Rouvy Cycling Platform,ROUVY Tutorial ride,3.2,56,0:07:41,119,132
Cycling,3/18/2023 9:49,Indoor,New Zealand,Lake Coleridge,Lake Coleridge - New Zealand,19.8,274,0:33:49,145,161
Cycling,3/19/2023 11:35,Indoor,South Africa,Whale Coast,Clarence Drive ,15.26,351,0:43:46,136,152
Running,3/21/2023 15:25,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.36,317,0:29:13,141,170
Running,3/23/2023 10:52,Outdoor,USA,"Prosper, TX",Denton County - Run,4.97,525,0:44:15,141,174
Cycling,3/25/2023 7:04,Outdoor,USA,"Prosper, TX",Denton County Cycling,102.31,"2,854",3:49:03,155,177
Cycling,3/25/2023 12:13,Outdoor,USA,"Prosper, TX",Denton County Cycling,3.16,114,08:05.8,160,168
Running,3/29/2023 16:01,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.75,269,0:25:04,130,166
Walking,3/30/2023 11:47,Outdoor,USA,"Prosper, TX",Denton County Walking,0.8,77,08:46.8,97,111
Running,3/30/2023 11:56,Outdoor,USA,"Prosper, TX",Denton County ,5.48,552,0:49:24,139,167
Cycling,4/1/2023 5:59,Indoor,Brazil,Rio De Janeiro,Rio de Janeiro - Copacabana,16.41,290,0:35:21,154,174
Cycling,4/2/2023 8:45,Indoor,USA,Hawaii,Hawaii ,21.44,369,0:45:19,153,168
Running,4/2/2023 9:38,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.18,313,0:29:04,140,164
Running,4/4/2023 11:00,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.05,302,0:25:52,136,170
Walking,4/4/2023 11:27,Outdoor,USA,"Prosper, TX",Denton County Walking,0.52,46,06:23.6,116,122
Cycling,4/5/2023 14:23,Indoor,Australia,Graiglie,Cairns ,0.09,2,0:00:31,104,107
Cycling,4/5/2023 14:26,Indoor,New Zealand,Lake Pukaki,Lake Pukaki ,19.91,360,0:49:52,140,151
Running,4/6/2023 11:50,Outdoor,USA,"Prosper, TX",Denton County - Magic Mile,4.01,402,0:34:53,135,173
Cycling,4/6/2023 18:05,Outdoor,USA,"Prosper, TX",Denton County Cycling,16.67,510,0:43:48,144,180
Cycling,4/9/2023 8:05,Indoor,Greece,Athens,Athens Riviera ,31.47,599,1:16:45,148,167
Running,4/10/2023 16:24,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.11,297,0:29:05,127,157
Running,4/11/2023 7:58,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.23,325,0:26:13,143,173
Cycling,4/11/2023 18:35,Outdoor,USA,"Frisco, TX",Frisco Cycling,51.04,"1,292",1:51:08,150,183
Running,4/13/2023 11:18,Outdoor,USA,"Prosper, TX",Denton County ,5.95,608,0:51:53,139,171
Stand Up Paddleboarding,4/15/2023 15:40,Outdoor,USA,"Prosper, TX",Denton County Stand Up Paddleboarding,0.96,131,0:20:25,105,122
Cycling,4/17/2023 12:20,Outdoor,USA,"Prosper, TX",Denton County Cycling,41.11,"1,175",1:34:38,155,178
Cycling,4/18/2023 18:34,Outdoor,USA,"Frisco, TX",Frisco Cycling,52.82,"1,428",1:46:17,157,178
Running,4/19/2023 12:32,Outdoor,USA,"Prosper, TX",Denton County - Pre-Race Workout,3.09,296,0:29:08,132,162
Cycling,4/22/2023 7:32,Outdoor,USA,"Frisco, TX",Frisco Cycling,120.72,"3,036",4:20:58,153,179
Cycling,4/22/2023 12:36,Outdoor,USA,"Frisco, TX",Frisco Cycling,8.34,249,0:20:11,148,161
Cycling,4/25/2023 18:35,Outdoor,USA,"Frisco, TX",Frisco Cycling,53.45,"1,424",1:54:58,148,170
Cycling,4/29/2023 8:47,Indoor,New Zealand,Lake Pukaki,Lake Pukaki | New Zealand,41.92,792,1:35:19,149,167
Cycling,5/1/2023 7:37,Indoor,Brazil,Sao Paulo,L'Etape Brasil | Short Route 22km,22.8,499,0:52:44,151,164
Walking,5/1/2023 16:00,Outdoor,USA,"Prosper, TX",Denton County Walking,3.53,316,0:41:23,85,114
Cycling,5/2/2023 11:45,Indoor,Brazil,Florianopolis,Ponte Hercílio Luz | Florianópolis | Brazil,16.98,335,0:36:30,148,162
Cycling,5/3/2023 11:58,Indoor,Brazil,"Belo Horizonte, MG",Lagoa da Pampulha | Belo Horizonte | Brazil,18.16,325,0:37:46,143,158
Cycling,5/6/2023 6:59,Outdoor,USA,"Frisco, TX",Frisco Cycling,123.49,"3,072",5:32:00,146,182
Cycling,5/6/2023 10:29,Outdoor,USA,"Prosper, TX",Denton County Cycling,48.84,"1,750",1:50:17,167,181
Cycling,5/6/2023 13:52,Outdoor,USA,"Prosper, TX",Krum Cycling,11.47,417,0:28:28,162,171
Cycling,5/6/2023 14:00,Outdoor,USA,"Prosper, TX",Denton County Cycling,9.23,364,0:22:54,164,171
Cycling,5/7/2023 7:06,Outdoor,USA,"Prosper, TX",Denton Cycling,96.5,"3,064",3:56:10,153,178
Cycling,5/7/2023 7:07,Outdoor,USA,"Prosper, TX",Denton Cycling,96.64,"2,388",3:56:07,153,178
Cardio,5/9/2023 11:54,Indoor,USA,"Prosper, TX",Cardio,0,305,0:44:41,119,143
Walking,5/16/2023 13:58,Outdoor,USA,"Prosper, TX",Denton County Walking,3.17,286,0:34:25,100,125
Walking,5/17/2023 7:43,Outdoor,USA,"Prosper, TX",Denton County Walking,3.57,343,0:47:15,109,135
Cycling,5/17/2023 12:10,Outdoor,USA,"Prosper, TX",Denton County Cycling,43.94,"1,286",1:36:27,158,185
Walking,5/18/2023 11:45,Outdoor,USA,"Prosper, TX",Denton County Walking,4.4,400,0:50:35,112,138
Running,5/25/2023 14:09,Outdoor,USA,"Prosper, TX",Denton County Running,2.39,224,0:25:46,115,160
Cycling,5/29/2023 7:47,Outdoor,USA,"Prosper, TX",Denton County Cycling,48.58,"1,319",1:45:39,157,177
Cardio,6/3/2023 14:53,Indoor,USA,"Prosper, TX",Cardio,0,182,0:33:46,104,135
Running,6/8/2023 10:59,Indoor,USA,"Mckinney, TX","Intense Run BE A BLAZE"" with MO""",1.3,111,0:13:11,124,141
Cardio,6/8/2023 11:16,Indoor,USA,"Prosper, TX",Cardio,0,259,0:41:15,114,150
Running,6/9/2023 7:46,Outdoor,USA,"Prosper, TX",Denton County Running,5.58,529,0:55:37,126,163
Breathwork,6/9/2023 20:37,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,83,96
Breathwork,6/10/2023 7:18,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,76,90
Running,6/12/2023 11:49,Indoor,USA,"Prosper, TX",Treadmill Running,2.7,187,0:27:21,114,143
Cycling,6/13/2023 15:57,Indoor,Australia,Sydney,The Best of Sydney,18.05,403,0:46:51,154,176
Cardio,6/14/2023 11:12,Indoor,USA,"Prosper, TX",Cardio,0,54,0:12:09,95,114
Running,6/14/2023 11:26,Indoor,USA,"Prosper, TX",Treadmill Running,3.22,286,0:34:29,124,154
Running,6/14/2023 12:01,Indoor,USA,"Prosper, TX",Treadmill Running,0.03,5,00:36.8,120,124
Cycling,6/17/2023 11:34,Indoor,Vietnam,Ha Long Bay,Vietnam - the awesome Ha Long Bay,28.15,503,1:01:19,144,166
Stand Up Paddleboarding,6/18/2023 13:15,Outdoor,USA,"Prosper, TX",Denton County Stand Up Paddleboarding,0.55,54,09:01.5,109,119
Strength Training,6/20/2023 11:00,Indoor,USA,"Prosper, TX",Strength,0,55,0:15:11,92,114
Running,6/20/2023 11:17,Indoor,USA,"Prosper, TX",Treadmill Running,5.21,433,0:55:47,125,162
Running,6/22/2023 15:47,Indoor,USA,"Prosper, TX",Treadmill Running,1.62,150,0:15:42,128,155
Strength Training,6/22/2023 16:05,Indoor,USA,"Prosper, TX",Strength,0,125,0:23:08,109,122
Cycling,6/23/2023 11:57,Outdoor,USA,"Prosper, TX",Denton County Cycling,30.39,981,1:08:32,156,179
Running,6/29/2023 12:05,Indoor,USA,"Prosper, TX",Treadmill Running,2.17,228,0:26:21,128,163
Strength Training,6/29/2023 12:44,Indoor,USA,"Prosper, TX",Strength,0,169,0:36:23,102,122
Cycling,6/30/2023 8:06,Outdoor,USA,"Prosper, TX",Denton County Cycling,57.19,"1,980",2:16:22,162,181
Breathwork,6/30/2023 21:02,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,82,108
Cardio,7/1/2023 8:42,Indoor,USA,"Prosper, TX",Cardio,0,675,2:25:39,102,147
Walking,7/4/2023 9:27,Outdoor,USA,"Prosper, TX",Denton County Walking,0.97,63,0:35:05,110,135
Running,7/5/2023 11:43,Indoor,USA,"Prosper, TX",Treadmill Running,3.64,330,0:36:22,130,165
Strength Training,7/5/2023 12:23,Indoor,USA,"Prosper, TX",Strength,0,97,0:15:20,115,160
Running,7/9/2023 8:42,Outdoor,USA,"Prosper, TX",Denton County Running,5.63,513,0:52:07,124,169
Cycling,7/13/2023 11:29,Indoor,USA,"Colarodo River, Utah",ROUVY - Colorado River,22.45,345,0:47:20,140,165
Strength Training,7/14/2023 8:31,Indoor,USA,"Prosper, TX",Strength,0,3,00:43.3,93,99
Strength Training,7/14/2023 8:32,Indoor,USA,"Prosper, TX",Strength,0,47,0:13:21,93,113
Running,7/18/2023 7:41,Indoor,USA,"Prosper, TX",Treadmill Running,2.67,221,0:29:21,118,143
Strength Training,7/18/2023 8:11,Indoor,USA,"Prosper, TX",Strength,0,138,0:25:17,108,133
Running,7/19/2023 7:58,Indoor,USA,"Prosper, TX",Treadmill Running,3.32,281,0:34:39,124,149
Cycling,8/6/2023 7:21,Outdoor,USA,"Prosper, TX",Denton County Cycling,68.04,"2,130",2:45:34,152,178
Cycling,8/12/2023 6:52,Outdoor,USA,"Prosper, TX",Denton County Cycling,71.12,"1,373",3:03:47,156,183
Cardio,8/24/2023 18:18,Indoor,USA,"Prosper, TX",Cardio,0,180,0:21:40,121,151
Cardio,8/24/2023 18:40,Indoor,USA,"Prosper, TX",Cardio,0,277,0:25:46,139,159
Stand Up Paddleboarding,8/26/2023 13:40,Outdoor,USA,"Prosper, TX",Denton County Stand Up Paddleboarding,0.5,244,0:35:48,119,143
Walking,8/31/2023 10:24,Outdoor,USA,"Prosper, TX",Denton County Walking,4.46,398,0:49:56,110,129
Running,9/1/2023 10:06,Outdoor,USA,"Prosper, TX",Denton County Running,5.82,553,0:57:49,133,171
Walking,9/4/2023 10:27,Outdoor,USA,"Dallas, TX",Dallas Walking,2.83,374,1:37:36,86,128
Walking,9/4/2023 12:05,Outdoor,USA,"Dallas, TX",Dallas Walking,0.68,78,0:23:26,81,102
Walking,9/4/2023 12:58,Outdoor,USA,"Dallas, TX",Dallas Walking,0.74,121,0:21:58,102,120
Running,9/5/2023 10:31,Outdoor,USA,"Prosper, TX",Denton County Running,5.11,481,0:47:40,135,173
Breathwork,9/6/2023 7:32,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,72,85
Walking,9/6/2023 11:55,Outdoor,USA,"Irving, TX",Irving Walking,1.7,148,0:20:41,108,123
Breathwork,9/6/2023 20:03,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,89,106
Cycling,9/7/2023 8:15,Indoor,USA,"Colarodo River, Utah",ROUVY - Colorado River,22.05,343,0:46:03,153,179
Cardio,9/7/2023 16:10,Indoor,USA,"Prosper, TX",Cardio,0,417,0:35:44,146,167
Walking,9/8/2023 11:04,Outdoor,USA,"Prosper, TX",Denton County Walking,0,1,00:11.3,85,87
Walking,9/8/2023 11:06,Outdoor,USA,"Prosper, TX",Denton County Walking,3.31,287,0:41:09,104,120
Cardio,9/10/2023 8:51,Indoor,USA,"Prosper, TX",Cardio,0,761,3:02:09,96,125
Walking,9/11/2023 8:15,Outdoor,USA,"Prosper, TX",Denton County Walking,5.21,468,0:58:06,102,118
Breathwork,9/12/2023 18:50,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,68,90
Cardio,9/12/2023 20:09,Indoor,USA,"Prosper, TX",Cardio,0,541,5:08:05,64,112
Breathwork,9/13/2023 6:50,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,72,83
Cardio,9/14/2023 20:11,Indoor,USA,"Prosper, TX",Cardio,0,100,0:50:09,71,112
Walking,9/15/2023 7:56,Outdoor,USA,"Prosper, TX",Denton County Walking,3.58,324,0:41:02,104,118
Cycling,9/18/2023 11:25,Indoor,Spain,Valencia,ROUVY - La Vuelta,29.7,488,1:04:54,154,177
Cardio,9/21/2023 17:08,Indoor,USA,"Prosper, TX",Cardio,0,302,0:43:52,115,155
Running,9/22/2023 11:29,Outdoor,USA,"Prosper, TX",Denton County Running,3.83,369,0:34:02,139,175
Cycling,9/23/2023 10:42,Indoor,USA,"Colarodo River, Utah",ROUVY - Colorado River ,30.8,506,1:02:35,154,179
Cardio,9/24/2023 11:10,Indoor,USA,"Prosper, TX",Cardio,0,659,1:39:45,119,156
Cycling,9/25/2023 13:05,Indoor,Italy,Lago di Garda,ROUVY - Lago di Garda ,27.09,438,1:01:36,146,172
Walking,9/26/2023 7:58,Outdoor,USA,"Prosper, TX",Denton County Walking,4.3,375,0:52:09,98,111
Cycling,9/28/2023 10:32,Outdoor,USA,"Prosper, TX",Denton County Cycling,28.59,902,1:04:53,158,174
Cardio,10/1/2023 10:23,Indoor,USA,"Prosper, TX",Cardio,0,973,2:24:05,125,160
Walking,10/2/2023 8:42,Outdoor,USA,"Prosper, TX",Denton County Walking,5.18,455,1:02:25,102,125
Breathwork,10/13/2023 7:23,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,88,113
Walking,10/13/2023 7:50,Outdoor,USA,"Prosper, TX",Denton County Walking,3.5,312,0:38:45,110,125
Cycling,10/13/2023 15:21,Indoor,Brazil,Rio De Janeiro,ROUVY - L Etape Rio de Janeiro ,34.63,579,1:15:51,156,178
Cardio,10/13/2023 21:13,Indoor,USA,"Prosper, TX",Cardio,0,124,0:44:14,82,105
Cardio,10/14/2023 16:25,Indoor,USA,"Prosper, TX",Cardio,0,210,1:16:02,82,111
Cycling,10/17/2023 11:40,Indoor,Vietnam,Ha Long Bay,ROUVY - Vietnam - the awesome Ha Long Bay,30.35,530,1:12:46,159,188
Cycling,10/17/2023 12:53,Indoor,New Zealand,Lake Ohau,ROUVY - Lake Ohau,0.44,9,0:08:25,123,144
Walking,10/20/2023 7:49,Outdoor,USA,"Prosper, TX",Denton County Walking,2.83,254,0:30:21,104,121
Cycling,10/21/2023 7:36,Outdoor,USA,"Frisco, TX",Frisco Cycling,71.11,"2,164",3:34:08,138,189
Cycling,10/30/2023 12:48,Indoor,Italy,Sella Ronda,ROUVY - Passo Pordoi to Corvara,11.64,554,1:05:43,162,176
Cycling,10/31/2023 12:21,Indoor,South Korea,Gunsan,ROUVY - Challenge Gunsan-Saemangeum 2022,30,514,1:05:23,160,175
Walking,10/31/2023 18:05,Outdoor,USA,"Prosper, TX",Denton County Walking,1.54,243,0:43:35,108,124
Breathwork,11/23/2023 19:39,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,100,113
Running,11/27/2023 11:07,Outdoor,USA,"Prosper, TX",Denton County - Benchmark Run,1.22,117,0:09:00,150,184
Walking,11/27/2023 11:17,Outdoor,USA,"Prosper, TX",Denton County Walking,1.76,162,0:18:52,115,131
Running,12/1/2023 13:31,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.15,210,0:20:15,133,163
Running,12/3/2023 12:12,Outdoor,USA,"Prosper, TX",Denton County ,2.92,287,0:25:53,129,166
Cycling,12/5/2023 15:50,Indoor,Netherlands,Elst,ROUVY - La Vuelta 2022,10.91,204,0:24:42,149,171
Running,12/7/2023 15:57,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.29,218,0:22:03,123,158
Running,12/11/2023 12:20,Outdoor,USA,"Prosper, TX",Denton County ,2.84,282,0:25:46,130,170
Walking,12/27/2023 11:48,Outdoor,Brazil,"Ubatuba, SP",Ubatuba Walking,2.65,249,0:39:17,108,119
Walking,12/29/2023 10:40,Outdoor,Brazil,"Ubatuba, SP",Ubatuba Walking,0.5,58,0:10:16,96,115
Walking,12/29/2023 10:51,Outdoor,Brazil,"Ubatuba, SP",Ubatuba Walking,0.62,72,0:12:28,101,121
Pool Swim,1/2/2024 11:15,Indoor,USA,"Prosper, TX",Pool Swimming,50,16,01:09.3,83,97
Cycling,1/8/2024 8:05,Indoor,Vietnam,Ha Long Bay,ROUVY - Vietnam - the awesome Ha Long Bay,18.24,316,0:40:14,151,176
Running,1/11/2024 10:18,Outdoor,USA,"Prosper, TX",Denton County - Benchmark Run,1.17,121,0:09:00,143,181
Running,1/14/2024 15:37,Indoor,USA,"Prosper, TX",Treadmill Running,1.61,112,0:18:18,105,121
Running,1/14/2024 15:57,Indoor,USA,"Prosper, TX",Denton County ,3.77,365,0:35:36,143,183
Running,1/16/2024 16:41,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.5,265,0:20:58,143,172
Running,1/18/2024 9:19,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.55,261,0:22:06,132,155
Cycling,1/21/2024 8:56,Indoor,New Zeland,Hurunui,ROUVY - Culverden,16.33,357,0:42:21,150,174
Running,1/21/2024 14:16,Outdoor,USA,"Prosper, TX",Denton County - Run,3.02,306,0:25:14,134,161
Running,1/23/2024 14:03,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.01,314,0:25:12,140,173
Running,1/25/2024 9:13,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.8,271,0:25:24,122,163
Running,1/28/2024 17:18,Outdoor,USA,"Prosper, TX",Denton County ,3.89,391,0:34:57,131,154
Running,1/30/2024 11:26,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.84,272,0:25:10,114,157
Walking,1/31/2024 10:33,Outdoor,USA,"Prosper, TX",Denton County Walking,3.78,334,0:46:20,93,112
Walking,2/1/2024 12:12,Outdoor,USA,"Prosper, TX",Denton County Walking,5.32,486,0:55:52,112,136
Running,2/1/2024 18:02,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.8,286,0:25:04,133,176
Walking,2/4/2024 9:33,Outdoor,USA,"Prosper, TX",Denton County Walking,2.91,262,0:30:21,114,129
Running,2/4/2024 10:03,Outdoor,USA,"Prosper, TX",Denton County - Run,3.55,364,0:30:15,142,170
Walking,2/4/2024 11:02,Outdoor,USA,"Prosper, TX",Denton County Walking,1.69,150,0:21:30,108,114
Breathwork,2/5/2024 20:57,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,68,78
Running,2/6/2024 11:18,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.91,280,0:27:18,119,164
Running,2/8/2024 16:17,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.22,312,0:29:05,125,164
Breathwork,2/10/2024 8:08,Indoor,USA,"Prosper, TX",Tranquility,0,0,0:11:03,78,98
Running,2/11/2024 13:52,Indoor,USA,"Prosper, TX",Run WalkRun,5.21,498,0:37:15,144,175
Running,2/18/2024 12:54,Outdoor,USA,"Prosper, TX",Denton County - Run,5.2,506,0:47:17,132,167
Running,2/21/2024 16:50,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.16,311,0:27:23,122,157
Running,2/22/2024 7:46,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.81,266,0:25:12,118,155
Walking,2/23/2024 12:25,Outdoor,USA,"Prosper, TX",Denton County Walking,5.49,480,1:00:51,107,122
Walking,2/25/2024 8:54,Outdoor,USA,"Prosper, TX",Denton County Walking,1.12,101,0:11:26,109,128
Running,2/25/2024 9:06,Outdoor,USA,"Prosper, TX",Denton County ,5.09,509,0:45:01,144,168
Walking,3/1/2024 11:08,Outdoor,USA,"Prosper, TX",Denton County Walking,0.97,88,0:10:08,104,124
Running,3/1/2024 11:19,Outdoor,USA,"Prosper, TX",Denton County Running,1.07,102,09:43.7,127,146
